date,min,max,avg,condition
6/26/2018,64.8,74,68.6,Partially cloudy
6/27/2018,64.8,72.8,67.8,Partially cloudy
6/28/2018,63.9,69.1,66.3,Partially cloudy
6/29/2018,63,66.6,64.5,Overcast
6/30/2018,63,67.7,65,Overcast
7/1/2018,62.8,71,66.7,Partially cloudy
7/2/2018,65,74.8,68.8,Partially cloudy
7/3/2018,65.7,71.9,68.2,Partially cloudy
7/4/2018,65.7,74.7,69.2,Partially cloudy
7/5/2018,66,77.7,71.7,Partially cloudy
7/6/2018,68,95.8,76.6,Partially cloudy
7/7/2018,70.6,82.1,76.1,Partially cloudy
7/8/2018,72.7,82.9,77.3,Partially cloudy
7/9/2018,71.7,79.7,75.6,Partially cloudy
7/10/2018,71.6,78.8,73.7,Overcast
7/11/2018,70.7,78.5,73.5,Partially cloudy
7/12/2018,71.5,76.8,73.6,Partially cloudy
7/13/2018,71.6,79.7,73.9,Partially cloudy
7/14/2018,70.7,78.4,73.7,Partially cloudy
7/15/2018,67.7,75.8,71.9,Overcast
7/16/2018,67.7,77.5,71.2,Overcast
7/17/2018,68.7,76.8,72.3,Overcast
7/18/2018,68.7,75.4,70.7,Overcast
7/19/2018,68.7,77.5,72,Partially cloudy
7/20/2018,69.7,76.3,71.8,Partially cloudy
7/21/2018,70.7,79.8,74.9,Partially cloudy
7/22/2018,70.9,83.4,76.4,Partially cloudy
7/23/2018,71.6,83.5,77.1,Clear
7/24/2018,70.7,83.2,75.4,Partially cloudy
7/25/2018,70.3,77.6,72.7,Overcast
7/26/2018,69,75.5,71.8,Overcast
7/27/2018,69.9,83.4,74.2,Partially cloudy
7/28/2018,70.1,76.5,72.9,Partially cloudy
7/29/2018,71.7,85.7,77,Partially cloudy
7/30/2018,73.7,83.2,77.1,Partially cloudy
7/31/2018,73.5,82.4,77,Partially cloudy
8/1/2018,73.7,84.4,78,Partially cloudy
8/2/2018,74.2,84,77.6,Partially cloudy
8/3/2018,73.6,83.3,77.2,Partially cloudy
8/4/2018,72.8,82.2,76.1,Partially cloudy
8/5/2018,71.6,83.1,76.1,Partially cloudy
8/6/2018,71.6,83.5,77.6,Partially cloudy
8/7/2018,73.6,87.6,78.6,Partially cloudy
8/8/2018,75.1,87.8,81.9,Partially cloudy
8/9/2018,76.7,87.9,82.2,Partially cloudy
8/10/2018,78.3,87.5,82.1,Partially cloudy
8/11/2018,76.6,86.6,81,Clear
8/12/2018,74.6,84,78,Partially cloudy
8/13/2018,73.3,81.6,76.5,Partially cloudy
8/14/2018,72.7,80.5,75.6,Partially cloudy
8/15/2018,72.7,78.2,74.6,Overcast
8/16/2018,72.7,79.6,74.9,"Rain, Overcast"
8/17/2018,72.9,80.5,76.2,Overcast
8/18/2018,73.6,80.6,76.5,Overcast
8/19/2018,72.7,80.5,75.5,Partially cloudy
8/20/2018,72.4,78.5,74.3,Overcast
8/21/2018,72.4,79.6,74.7,Partially cloudy
8/22/2018,72.7,81.5,75.7,Partially cloudy
8/23/2018,72.7,79.6,75.4,Partially cloudy
8/24/2018,71.4,78.3,73.8,Overcast
8/25/2018,71.6,78.4,74,Overcast
8/26/2018,70.7,78.7,73.6,Partially cloudy
8/27/2018,70.8,77.5,73.2,Overcast
8/28/2018,69.6,78.5,73.6,Overcast
8/29/2018,69.8,81.5,74.9,Partially cloudy
8/30/2018,69.8,80.5,74.6,Partially cloudy
8/31/2018,69.1,78.5,73.4,Partially cloudy
9/1/2018,66.6,73.9,70.5,Overcast
9/2/2018,69.4,74.6,71.2,Overcast
9/3/2018,70,75.4,72,Overcast
9/4/2018,69.9,76.2,71.9,Overcast
9/5/2018,70.8,78.9,73.9,Partially cloudy
9/6/2018,69.7,75.4,71.8,Overcast
9/7/2018,68.9,76.5,71.4,Partially cloudy
9/8/2018,66.4,80.5,71.5,Partially cloudy
9/9/2018,66.5,74.5,69.9,Partially cloudy
9/10/2018,65.3,75.4,69.2,Partially cloudy
9/11/2018,65.5,74.4,69.2,Partially cloudy
9/12/2018,68.3,76.4,71.5,Partially cloudy
9/13/2018,67.4,78.1,72.1,Partially cloudy
9/14/2018,68.5,82.5,73.9,Partially cloudy
9/15/2018,69.1,78.8,73.4,Partially cloudy
9/16/2018,67.5,78.8,73.2,Clear
9/17/2018,66.6,78.8,72.3,Clear
9/18/2018,64.6,78.5,70.7,Partially cloudy
9/19/2018,65.5,75.6,69.5,Partially cloudy
9/20/2018,64.8,71.6,67.7,Partially cloudy
9/21/2018,62.6,74.5,68.5,Partially cloudy
9/22/2018,66,76.7,70.8,Partially cloudy
9/23/2018,67.5,73.8,70,Overcast
9/24/2018,65.7,68.7,67,Overcast
9/25/2018,65.7,74.6,68.6,Overcast
9/26/2018,66.8,72.6,68.7,Overcast
9/27/2018,65.7,73.8,68.6,Overcast
9/28/2018,66.3,71.6,68.3,Overcast
9/29/2018,65.7,74.5,69.4,Partially cloudy
9/30/2018,65.9,75.9,71.3,Partially cloudy
10/1/2018,70.9,87,76.2,Partially cloudy
10/2/2018,68.6,75.5,71.8,Overcast
10/3/2018,67.4,74.6,70.4,Overcast
10/4/2018,68.7,75.3,70.8,Overcast
10/5/2018,65.9,74.6,69.4,"Rain, Partially cloudy"
10/6/2018,66.4,70.9,68.2,Overcast
10/7/2018,65.7,71.8,68.1,Partially cloudy
10/8/2018,63.7,71.6,67.3,Partially cloudy
10/9/2018,64.8,72.6,67.4,Partially cloudy
10/10/2018,62.4,70.9,67.5,Partially cloudy
10/11/2018,65.9,74.1,69.4,Partially cloudy
10/12/2018,62.4,72.9,67.2,"Rain, Partially cloudy"
10/13/2018,62.2,70.7,66,Overcast
10/14/2018,62.9,73.6,67.6,Partially cloudy
10/15/2018,61.7,80.6,70.8,Partially cloudy
10/16/2018,59.9,78.3,68.5,Clear
10/17/2018,59.1,77.8,69,Clear
10/18/2018,60.2,80.9,70.5,Clear
10/19/2018,61.3,87,72.8,Clear
10/20/2018,62.2,84.4,71.8,Clear
10/21/2018,61.1,74.3,66.3,Partially cloudy
10/22/2018,63,68.3,64.7,Overcast
10/23/2018,62.1,69,65,Overcast
10/24/2018,62.4,70,65.1,Partially cloudy
10/25/2018,61.3,71.8,64.9,Partially cloudy
10/26/2018,58,72.9,65.5,Partially cloudy
10/27/2018,61.1,73.3,66.2,Partially cloudy
10/28/2018,58.3,72.1,65.2,Overcast
10/29/2018,63,71.3,66.1,Overcast
10/30/2018,64.8,71.1,66.9,Partially cloudy
10/31/2018,60.8,74.9,67.2,Partially cloudy
11/1/2018,58.5,79,67.9,Partially cloudy
11/2/2018,60.5,86.5,71.7,Partially cloudy
11/3/2018,60.5,77.6,68.6,Partially cloudy
11/4/2018,57.4,72.3,64.7,Overcast
11/5/2018,59.9,68.9,64.7,Overcast
11/6/2018,65,70.1,67.1,Overcast
11/7/2018,65.9,70.9,67.8,Overcast
11/8/2018,63.7,71.9,67.6,Partially cloudy
11/9/2018,56.5,80.1,68.1,Clear
11/10/2018,56,77.3,66,Clear
11/11/2018,53.7,74.7,63.2,Clear
11/12/2018,49.9,77.8,64,Clear
11/13/2018,55,74,64.7,Partially cloudy
11/14/2018,56.3,75.7,65.6,Partially cloudy
11/15/2018,52.7,77.9,65,Partially cloudy
11/16/2018,55.4,72.8,63.7,Partially cloudy
11/17/2018,53.6,73.4,62.7,Partially cloudy
11/18/2018,56.3,71.7,63.4,Partially cloudy
11/19/2018,54.7,70,62.3,Partially cloudy
11/20/2018,56.3,68.7,62.8,Partially cloudy
11/21/2018,55.9,70.7,63.4,Partially cloudy
11/22/2018,62,69.9,65.3,"Rain, Overcast"
11/23/2018,58.5,69.1,63.7,Overcast
11/24/2018,62.6,69.9,65.3,Partially cloudy
11/25/2018,57.4,73.3,64.4,Clear
11/26/2018,55.9,74.9,64.9,Clear
11/27/2018,54.7,73.9,64.1,Partially cloudy
11/28/2018,57.5,66.8,62.5,Overcast
11/29/2018,58.9,65,62.1,"Rain, Overcast"
11/30/2018,60.1,65.7,62.5,"Rain, Overcast"
12/1/2018,56.8,65.9,61,Overcast
12/2/2018,55.5,63.9,60.4,Partially cloudy
12/3/2018,49.5,67.8,58.1,Clear
12/4/2018,51.6,69.2,59.9,Partially cloudy
12/5/2018,51.1,64.8,57.3,"Rain, Partially cloudy"
12/6/2018,56.7,65.7,60.3,"Rain, Overcast"
12/7/2018,56.3,68.9,61.4,Partially cloudy
12/8/2018,52.8,69,60.5,Clear
12/9/2018,52,70.1,60.6,Partially cloudy
12/10/2018,55.9,68,60.8,Overcast
12/11/2018,57.2,65.1,60.8,Partially cloudy
12/12/2018,54.1,64.3,59.4,Partially cloudy
12/13/2018,51.9,76.8,61.2,Clear
12/14/2018,54.4,65,59.6,Overcast
12/15/2018,51.2,69.2,60.6,Partially cloudy
12/16/2018,51.1,68.7,58.5,Partially cloudy
12/17/2018,51.4,67.5,59.4,Partially cloudy
12/18/2018,50.1,69.9,62.8,Partially cloudy
12/19/2018,48.1,69.7,61.6,Partially cloudy
12/20/2018,55.1,71.1,61.8,Partially cloudy
12/21/2018,56.3,65.9,59.7,Overcast
12/22/2018,51.1,66.2,58.2,Partially cloudy
12/23/2018,55.2,65.1,59.9,Overcast
12/24/2018,54.8,65,59.6,Partially cloudy
12/25/2018,53.9,61.4,58.6,"Rain, Partially cloudy"
12/26/2018,51.2,64.3,57.2,Clear
12/27/2018,50.8,63.3,57.1,Partially cloudy
12/28/2018,47.2,62.1,54.6,Clear
12/29/2018,43.2,62.1,52.8,Clear
12/30/2018,45.5,62.1,55.1,Partially cloudy
12/31/2018,49.9,61.2,57.5,"Rain, Overcast"
1/1/2019,45.6,60.2,52.5,Clear
1/2/2019,42.3,60.9,52.1,Clear
1/3/2019,43.2,64.1,52.8,Clear
1/4/2019,43.8,62.7,53.3,Clear
1/5/2019,51.2,60.8,55.6,"Rain, Partially cloudy"
1/6/2019,53.7,62.9,57.5,"Rain, Partially cloudy"
1/7/2019,48.8,65.7,56.9,Partially cloudy
1/8/2019,50.2,69.2,59.7,Partially cloudy
1/9/2019,52.1,64.3,58.6,Partially cloudy
1/10/2019,54.8,64.3,59,Partially cloudy
1/11/2019,51.1,60.5,56.4,Overcast
1/12/2019,54.2,62.2,57.9,"Rain, Partially cloudy"
1/13/2019,50.1,60.5,56,Partially cloudy
1/14/2019,55.4,60.3,57.6,"Rain, Partially cloudy"
1/15/2019,56.1,62.2,59.5,"Rain, Partially cloudy"
1/16/2019,59.2,69.1,62.8,"Rain, Partially cloudy"
1/17/2019,60.6,63.1,61.6,"Rain, Overcast"
1/18/2019,57.8,64.4,60.9,"Rain, Partially cloudy"
1/19/2019,53.2,73.5,61.9,Clear
1/20/2019,53.9,69.9,61.4,Partially cloudy
1/21/2019,56,63.3,60.2,Partially cloudy
1/22/2019,48.7,66.8,57,Partially cloudy
1/23/2019,47.3,66.8,56.6,Clear
1/24/2019,49.2,71.5,59.7,Partially cloudy
1/25/2019,49.7,74.2,61.3,Partially cloudy
1/26/2019,51.4,76.1,62.4,Partially cloudy
1/27/2019,51.7,75,61.6,Partially cloudy
1/28/2019,52.1,72.1,60.6,Partially cloudy
1/29/2019,55,65.7,60.2,Partially cloudy
1/30/2019,58.5,65,61.2,Partially cloudy
1/31/2019,56.4,64,59.1,"Rain, Partially cloudy"
2/1/2019,53.8,62.9,59.3,Partially cloudy
2/2/2019,55,67.3,60.8,"Rain, Partially cloudy"
2/3/2019,54.5,63.1,58.8,"Rain, Partially cloudy"
2/4/2019,55,62,58.3,"Rain, Partially cloudy"
2/5/2019,54,58.6,56.3,"Rain, Partially cloudy"
2/6/2019,48.7,57.7,54.2,"Rain, Partially cloudy"
2/7/2019,45.2,62.6,54.1,Clear
2/8/2019,46.1,62.4,54.5,Partially cloudy
2/9/2019,51.4,61.2,55.1,"Rain, Partially cloudy"
2/10/2019,48.9,61.5,55.3,"Rain, Partially cloudy"
2/11/2019,47.2,61.2,54.1,Clear
2/12/2019,46.9,70.8,57.7,Partially cloudy
2/13/2019,53.5,65.7,57.8,"Rain, Partially cloudy"
2/14/2019,57.7,64.4,61.4,"Rain, Partially cloudy"
2/15/2019,53.5,62.7,58.2,"Rain, Partially cloudy"
2/16/2019,53.8,61.5,57.7,"Rain, Partially cloudy"
2/17/2019,53.7,60.4,56.7,"Rain, Partially cloudy"
2/18/2019,48.3,58.1,53.5,"Rain, Partially cloudy"
2/19/2019,42.9,60.5,51.1,Clear
2/20/2019,44.8,56.6,51.7,"Rain, Partially cloudy"
2/21/2019,46.5,56.6,52.8,"Rain, Partially cloudy"
2/22/2019,42.4,59.4,51.1,Partially cloudy
2/23/2019,44.2,64.3,53.4,Clear
2/24/2019,45.8,64.3,55.1,Partially cloudy
2/25/2019,49.1,65.2,57,Partially cloudy
2/26/2019,50.6,63.2,56.9,Partially cloudy
2/27/2019,52.6,63.7,58.8,Partially cloudy
2/28/2019,55.7,69.6,61.6,Partially cloudy
3/1/2019,59.4,65.6,61.4,Partially cloudy
3/2/2019,58.6,61.9,60.2,"Rain, Partially cloudy"
3/3/2019,59.5,65.4,61.6,Partially cloudy
3/4/2019,56.6,62.7,59.2,"Rain, Partially cloudy"
3/5/2019,50.9,66.7,59.4,"Rain, Partially cloudy"
3/6/2019,61,66.4,63.4,"Rain, Partially cloudy"
3/7/2019,57.5,64.8,60.8,"Rain, Partially cloudy"
3/8/2019,54.8,62.5,58.1,"Rain, Partially cloudy"
3/9/2019,52.4,61.6,56.5,Partially cloudy
3/10/2019,51.4,60.6,55.8,Partially cloudy
3/11/2019,51.3,60.5,55.1,"Rain, Partially cloudy"
3/12/2019,52.7,63.3,57.8,"Rain, Partially cloudy"
3/13/2019,55.7,64.2,59.2,Partially cloudy
3/14/2019,52.3,71.2,60.7,Clear
3/15/2019,52.2,72.3,62.1,Partially cloudy
3/16/2019,51.4,73.5,63.1,Clear
3/17/2019,55,74.6,62.8,Clear
3/18/2019,56.1,66,60.9,Clear
3/19/2019,56.4,65,60.8,Partially cloudy
3/20/2019,58.3,65.9,60.9,"Rain, Partially cloudy"
3/21/2019,56.9,63.6,59.2,"Rain, Partially cloudy"
3/22/2019,52.6,64.8,58.9,Partially cloudy
3/23/2019,53.7,65.9,60.7,Partially cloudy
3/24/2019,56,66.9,61.7,Partially cloudy
3/25/2019,55,69.1,61.8,Clear
3/26/2019,55.8,67.9,61,Partially cloudy
3/27/2019,57.8,66.4,61.8,Partially cloudy
3/28/2019,58,67.6,62.5,Partially cloudy
3/29/2019,55.1,66,60.9,Partially cloudy
3/30/2019,55.4,71.3,63.7,Partially cloudy
3/31/2019,56.8,80.8,69.1,Partially cloudy
4/1/2019,62.1,75.8,67.3,Partially cloudy
4/2/2019,58.9,65.2,62.6,Partially cloudy
4/3/2019,58.9,66.5,61.8,Partially cloudy
4/4/2019,58.9,65.6,61.4,Partially cloudy
4/5/2019,56.9,65.6,61.1,"Rain, Partially cloudy"
4/6/2019,58.8,67.8,62.9,"Rain, Partially cloudy"
4/7/2019,57.6,73.6,65,Partially cloudy
4/8/2019,61.8,79.2,69.7,Partially cloudy
4/9/2019,61.9,69.5,65,Partially cloudy
4/10/2019,57.2,70.6,64.4,Clear
4/11/2019,54.7,67.5,61.3,Partially cloudy
4/12/2019,59.5,68.6,63,Partially cloudy
4/13/2019,56.2,71.6,64.4,Clear
4/14/2019,57.2,69.8,63.7,Partially cloudy
4/15/2019,57.6,66.4,61.2,Partially cloudy
4/16/2019,58.7,64.2,61,Partially cloudy
4/17/2019,56.3,71.2,63.2,Partially cloudy
4/18/2019,58.9,74.4,65.3,Partially cloudy
4/19/2019,59.5,67.9,62.2,Partially cloudy
4/20/2019,59.9,65.1,61.9,Overcast
4/21/2019,59.5,63.7,60.9,Partially cloudy
4/22/2019,56.3,67.6,61.9,Partially cloudy
4/23/2019,59.9,67.4,63.2,Partially cloudy
4/24/2019,58.6,69.6,62.9,Partially cloudy
4/25/2019,59.7,69.7,63.7,Partially cloudy
4/26/2019,60.7,67.8,63.1,Overcast
4/27/2019,59.9,67.8,63,Overcast
4/28/2019,60.9,67.6,63,Overcast
4/29/2019,60.8,65,62.3,"Rain, Partially cloudy"
4/30/2019,57.6,63.9,61,"Rain, Partially cloudy"
5/1/2019,61.8,67.7,63.7,Partially cloudy
5/2/2019,59.7,67.8,63.4,Partially cloudy
5/3/2019,59.9,67.9,63,Partially cloudy
5/4/2019,59.9,68.9,63.5,Partially cloudy
5/5/2019,59.9,67.7,63,Partially cloudy
5/6/2019,60.5,69,63.5,"Rain, Partially cloudy"
5/7/2019,60.7,67.5,63.3,Partially cloudy
5/8/2019,57.6,64.8,61.9,Partially cloudy
5/9/2019,58.7,65,62.1,"Rain, Partially cloudy"
5/10/2019,58.7,65.1,62.6,"Rain, Partially cloudy"
5/11/2019,62,69.9,64.8,"Rain, Partially cloudy"
5/12/2019,62,69.7,65.1,Partially cloudy
5/13/2019,62.8,68.7,64.3,Overcast
5/14/2019,62.8,70.6,65.8,Partially cloudy
5/15/2019,62.7,66.7,64.1,Overcast
5/16/2019,61,67.9,63.7,"Rain, Partially cloudy"
5/17/2019,59.5,67.5,63.2,Partially cloudy
5/18/2019,55.9,67.4,62.1,Partially cloudy
5/19/2019,58.7,66.5,62,"Rain, Partially cloudy"
5/20/2019,58.7,66.2,62.1,"Rain, Partially cloudy"
5/21/2019,60.1,66.4,62.1,Partially cloudy
5/22/2019,57.6,64.8,60.7,"Rain, Partially cloudy"
5/23/2019,59.3,65.6,62,Partially cloudy
5/24/2019,55.5,68.6,62.3,Partially cloudy
5/25/2019,57.4,66.5,62.3,Partially cloudy
5/26/2019,57.8,64,61.1,"Rain, Partially cloudy"
5/27/2019,57.5,64.8,60.9,Partially cloudy
5/28/2019,55.3,65.6,61.2,Partially cloudy
5/29/2019,58.7,68.6,63.3,Partially cloudy
5/30/2019,60.8,69.5,63.7,Overcast
5/31/2019,60.9,65.2,62.7,Overcast
6/1/2019,61.8,66.5,63.2,Overcast
6/2/2019,60.8,66.7,63.5,Overcast
6/3/2019,61.8,66.8,64,Overcast
6/4/2019,62,65.8,63.4,Overcast
6/5/2019,60.9,67.3,62.9,Overcast
6/6/2019,61,66.4,63.4,Overcast
6/7/2019,61.9,66.7,63.8,Overcast
6/8/2019,61.8,67.7,63.9,Partially cloudy
6/9/2019,61.8,72.8,66.5,Partially cloudy
6/10/2019,61.2,75.8,67.6,Partially cloudy
6/11/2019,62.7,72.3,67,Partially cloudy
6/12/2019,62.8,72.7,67.2,Partially cloudy
6/13/2019,62.7,69.7,65.4,Overcast
6/14/2019,62.8,69.7,65.1,Overcast
6/15/2019,63.8,69.2,65.5,Overcast
6/16/2019,63.9,67.6,65.3,Overcast
6/17/2019,62.7,64.8,63.4,Overcast
6/18/2019,62,68,64.1,Partially cloudy
6/19/2019,61.7,70.2,64.9,Overcast
6/20/2019,62.1,67.1,64.4,Overcast
6/21/2019,61.2,68.7,64.5,"Rain, Partially cloudy"
6/22/2019,62.9,70.9,66.9,Partially cloudy
6/23/2019,64.8,70.1,66.9,Overcast
6/24/2019,63,69,65.6,Overcast
6/25/2019,62.8,67.9,64.7,Overcast
6/26/2019,62.8,70,65.2,Partially cloudy
6/27/2019,63.8,70.9,66.6,Overcast
6/28/2019,63.9,71.9,66.9,Partially cloudy
6/29/2019,63.1,74,67.7,Partially cloudy
6/30/2019,64.3,79,70.4,Partially cloudy
7/1/2019,62.9,73.2,67.4,Partially cloudy
7/2/2019,62.6,71,66.8,Partially cloudy
7/3/2019,63.9,69.9,66.1,Overcast
7/4/2019,64.6,70.7,67.2,Partially cloudy
7/5/2019,64.8,71.7,67.6,Partially cloudy
7/6/2019,64.8,70.8,66.4,Overcast
7/7/2019,63.9,69.9,66.2,Overcast
7/8/2019,64.1,70.9,66.9,Overcast
7/9/2019,65.5,74.7,68.8,Partially cloudy
7/10/2019,64.2,74,68.8,Partially cloudy
7/11/2019,65.7,73,68.4,Partially cloudy
7/12/2019,64.8,73,68.1,Partially cloudy
7/13/2019,62.1,70.7,66.8,Overcast
7/14/2019,62.1,71.8,66.9,Overcast
7/15/2019,65,75.7,69.5,Partially cloudy
7/16/2019,63,70.2,66.2,Overcast
7/17/2019,62.8,70.1,65.8,Overcast
7/18/2019,64.8,73.7,68,Partially cloudy
7/19/2019,65,70.8,67.2,Partially cloudy
7/20/2019,66.6,73.9,69.3,Partially cloudy
7/21/2019,67.7,74.9,70.3,Partially cloudy
7/22/2019,66.6,75.6,70.7,Partially cloudy
7/23/2019,69.1,80.1,74.3,Partially cloudy
7/24/2019,71.1,82,75.2,Partially cloudy
7/25/2019,70.9,82.8,75.4,Partially cloudy
7/26/2019,69.5,80.8,74.3,Partially cloudy
7/27/2019,70,78.1,73.6,Partially cloudy
7/28/2019,65.7,74.5,70.2,Partially cloudy
7/29/2019,64.9,74.9,69.5,Partially cloudy
7/30/2019,65.7,71,68.3,Overcast
7/31/2019,65.5,74.8,69.5,Partially cloudy
8/1/2019,67.7,76.9,71.1,Partially cloudy
8/2/2019,67.7,75.6,70.7,Partially cloudy
8/3/2019,65.6,74.4,70,Partially cloudy
8/4/2019,65.4,76,69.6,Partially cloudy
8/5/2019,67.4,75.8,70.7,Partially cloudy
8/6/2019,67.5,74.8,70.4,Partially cloudy
8/7/2019,66.5,73.9,69.6,Partially cloudy
8/8/2019,65.9,74,69.8,Partially cloudy
8/9/2019,64.8,74.7,69.2,Partially cloudy
8/10/2019,66.6,75.4,69.8,Partially cloudy
8/11/2019,64.8,73,68.6,Partially cloudy
8/12/2019,64.6,73.7,67.5,Partially cloudy
8/13/2019,65.7,75.6,69.6,Partially cloudy
8/14/2019,65.8,74.9,70,Partially cloudy
8/15/2019,64.9,74.2,69,Partially cloudy
8/16/2019,64.1,72.8,67.5,Partially cloudy
8/17/2019,64.8,72,67.7,Partially cloudy
8/18/2019,65.7,73.7,68.8,Partially cloudy
8/19/2019,67.7,76.7,70.7,Partially cloudy
8/20/2019,67.7,76.7,71.1,Partially cloudy
8/21/2019,66,76.8,70.8,Partially cloudy
8/22/2019,64.1,71.1,67.3,Overcast
8/23/2019,66.5,74.4,70,Partially cloudy
8/24/2019,66,75.8,71.4,Partially cloudy
8/25/2019,70,83.2,75.7,Partially cloudy
8/26/2019,70.2,83,75.6,Partially cloudy
8/27/2019,69.6,78.5,73,Partially cloudy
8/28/2019,68.9,74.8,70.8,Partially cloudy
8/29/2019,67.7,78.8,73,Partially cloudy
8/30/2019,69.9,79.9,74,Partially cloudy
8/31/2019,69.7,78.8,73.3,Partially cloudy
9/1/2019,70.5,78.1,72.9,Partially cloudy
9/2/2019,68.8,84,75.7,Partially cloudy
9/3/2019,73.1,84,77.3,Partially cloudy
9/4/2019,73.1,83,77.1,"Rain, Partially cloudy"
9/5/2019,72.7,84.2,77.1,Partially cloudy
9/6/2019,71.4,83.8,76.8,Partially cloudy
9/7/2019,70.7,80.2,75,Partially cloudy
9/8/2019,66.8,74.8,70.3,Partially cloudy
9/9/2019,67.7,73.7,70,Partially cloudy
9/10/2019,68.7,73.1,70.2,Partially cloudy
9/11/2019,67.9,74.9,70.8,Partially cloudy
9/12/2019,65,75.9,70.6,Partially cloudy
9/13/2019,67,79.1,73,Partially cloudy
9/14/2019,65.9,83.9,75.7,Clear
9/15/2019,66.1,84.4,73.8,Partially cloudy
9/16/2019,68.7,77.9,72.3,Partially cloudy
9/17/2019,66.8,75.7,70.8,Partially cloudy
9/18/2019,62.9,74.6,69,Partially cloudy
9/19/2019,65.5,73.8,68.8,Partially cloudy
9/20/2019,60.8,73.7,68.4,Clear
9/21/2019,62.9,75.9,70.1,Partially cloudy
9/22/2019,63.1,77.6,71.2,Partially cloudy
9/23/2019,65.7,74.5,70,Partially cloudy
9/24/2019,62.4,77.9,70.2,Partially cloudy
9/25/2019,68.9,74.6,71.6,Partially cloudy
9/26/2019,69.9,73.9,71.6,Partially cloudy
9/27/2019,69.1,73.1,70.8,Partially cloudy
9/28/2019,65.7,72,68.5,"Rain, Partially cloudy"
9/29/2019,63.1,70.7,66.3,Partially cloudy
9/30/2019,56.8,71.1,64.9,Partially cloudy
10/1/2019,59.6,70.9,65.3,Partially cloudy
10/2/2019,56.3,73.7,65.8,Clear
10/3/2019,57.1,75.4,66,Clear
10/4/2019,56.7,74.7,65.7,Clear
10/5/2019,54.4,76.7,65.7,Clear
10/6/2019,55.6,79.9,67.8,Clear
10/7/2019,58.3,77.4,68.5,Clear
10/8/2019,60.4,75.1,67,Partially cloudy
10/9/2019,64.7,70.9,66.8,Overcast
10/10/2019,61.6,72.6,67,Partially cloudy
10/11/2019,56,83.5,69,Clear
10/12/2019,56.2,76.4,66.4,Clear
10/13/2019,62.8,72.7,67.4,Overcast
10/14/2019,64.1,73.5,67.2,Partially cloudy
10/15/2019,58,74.7,66.5,Partially cloudy
10/16/2019,60.2,77.9,68.3,Partially cloudy
10/17/2019,65.7,72.6,68.3,Partially cloudy
10/18/2019,61.8,73.7,67.2,Partially cloudy
10/19/2019,56.9,76.7,66,Clear
10/20/2019,58.5,74,67.2,Clear
10/21/2019,57.9,87.1,73.2,Clear
10/22/2019,61.9,90.7,75.4,Clear
10/23/2019,60.2,83.4,71.1,Clear
10/24/2019,60.9,91.2,74.7,Clear
10/25/2019,61.9,88.1,74,Clear
10/26/2019,59.2,77.3,68.3,Clear
10/27/2019,61.7,68.7,65.6,Overcast
10/28/2019,56.1,74.6,64.6,Clear
10/29/2019,53,69.9,62.1,Clear
10/30/2019,53,77.5,63.9,Partially cloudy
10/31/2019,47.6,76.5,60.8,Clear
11/1/2019,49.3,74.9,61.7,Clear
11/2/2019,51.3,80,63.2,Clear
11/3/2019,48.7,76.5,62,Clear
11/4/2019,49.5,73.1,61.5,Partially cloudy
11/5/2019,51.4,70.9,62.2,Partially cloudy
11/6/2019,58.2,68.8,63.2,Partially cloudy
11/7/2019,60.5,70.6,63.5,Partially cloudy
11/8/2019,58.1,72.9,65.1,Partially cloudy
11/9/2019,56.2,83,67.6,Clear
11/10/2019,61.7,67.5,64,Partially cloudy
11/11/2019,58.9,67.5,63.4,Partially cloudy
11/12/2019,57.3,71.4,63.3,Partially cloudy
11/13/2019,58.2,67.9,63.3,Partially cloudy
11/14/2019,56.9,69.1,63.6,Partially cloudy
11/15/2019,60.1,69.8,64.3,Partially cloudy
11/16/2019,56,70.8,63.5,Clear
11/17/2019,55.5,87.8,70.4,Clear
11/18/2019,58.4,90.7,71.6,Partially cloudy
11/19/2019,60.2,74.7,67,"Rain, Partially cloudy"
11/20/2019,58.4,63.8,61.1,"Rain, Partially cloudy"
11/21/2019,56.7,65.6,61,"Rain, Partially cloudy"
11/22/2019,51.9,69.7,61,Partially cloudy
11/23/2019,52.2,70.8,61.7,Partially cloudy
11/24/2019,52.9,73.5,62.1,Partially cloudy
11/25/2019,50.3,66.5,59.9,Partially cloudy
11/26/2019,52.6,66.7,59.4,Partially cloudy
11/27/2019,53.4,65.6,57.6,"Rain, Partially cloudy"
11/28/2019,52.7,60.8,54.8,"Rain, Partially cloudy"
11/29/2019,50.1,60.6,55.6,"Rain, Partially cloudy"
11/30/2019,51.4,62.6,56.7,"Rain, Partially cloudy"
12/1/2019,48.9,65.4,57.5,Partially cloudy
12/2/2019,51.3,68.8,58.5,Partially cloudy
12/3/2019,53.8,67.3,60.8,Partially cloudy
12/4/2019,60.6,63.8,62,"Rain, Partially cloudy"
12/5/2019,53,67.6,60.5,"Rain, Partially cloudy"
12/6/2019,55.6,70.4,61.9,Partially cloudy
12/7/2019,62.6,65.5,64.1,"Rain, Partially cloudy"
12/8/2019,60.6,65.3,63,"Rain, Overcast"
12/9/2019,54.7,65.3,59.9,"Rain, Partially cloudy"
12/10/2019,50.1,69.5,58.7,Partially cloudy
12/11/2019,49.9,65.7,58.5,Partially cloudy
